time,amount
00:00:00,0.0
01:00:00,0.0
02:00:00,0.0
03:00:00,0.0
04:00:00,0.0
05:00:00,0.0
06:00:00,72.0
07:00:00,880.0
08:00:00,5488.0
09:00:00,9560.0
10:00:00,8616.0
11:00:00,11168.0
12:00:00,14288.0
13:00:00,13616.0
14:00:00,12304.0
15:00:00,9936.0
16:00:00,6552.0
17:00:00,2600.0
18:00:00,152.0
19:00:00,0.0
20:00:00,0.0
21:00:00,0.0
22:00:00,0.0
23:00:00,0.0
