time,amount
00:00:00,0.0
01:00:00,0.0
02:00:00,0.0
03:00:00,0.0
04:00:00,0.0
05:00:00,0.0
06:00:00,56.0
07:00:00,1624.0
08:00:00,2160.0
09:00:00,3440.0
10:00:00,4208.0
11:00:00,5056.0
12:00:00,9984.0
13:00:00,9544.0
14:00:00,11608.0
15:00:00,9464.0
16:00:00,5216.0
17:00:00,2528.0
18:00:00,192.0
19:00:00,0.0
20:00:00,0.0
21:00:00,0.0
22:00:00,0.0
23:00:00,0.0
