time,amount
00:00:00,0.0
01:00:00,0.0
02:00:00,0.0
03:00:00,0.0
04:00:00,0.0
05:00:00,0.0
06:00:00,0.0
07:00:00,184.0
08:00:00,2952.0
09:00:00,9368.0
10:00:00,11968.0
11:00:00,13616.0
12:00:00,8504.0
13:00:00,11288.0
14:00:00,12080.0
15:00:00,9440.0
16:00:00,5920.0
17:00:00,1968.0
18:00:00,80.0
19:00:00,0.0
20:00:00,0.0
21:00:00,0.0
22:00:00,0.0
23:00:00,0.0
