time,amount
00:00:00,0.0
01:00:00,0.0
02:00:00,0.0
03:00:00,0.0
04:00:00,0.0
05:00:00,0.0
06:00:00,48.0
07:00:00,1912.0
08:00:00,6336.0
09:00:00,6864.0
10:00:00,10432.0
11:00:00,12760.0
12:00:00,13232.0
13:00:00,12864.0
14:00:00,10960.0
15:00:00,8600.0
16:00:00,6752.0
17:00:00,3008.0
18:00:00,680.0
19:00:00,0.0
20:00:00,0.0
21:00:00,0.0
22:00:00,0.0
23:00:00,0.0
