time,amount
00:00:00,0.0
01:00:00,0.0
02:00:00,0.0
03:00:00,0.0
04:00:00,0.0
05:00:00,0.0
06:00:00,224.0
07:00:00,2504.0
08:00:00,6344.0
09:00:00,9800.0
10:00:00,12152.0
11:00:00,13592.0
12:00:00,14080.0
13:00:00,13840.0
14:00:00,12320.0
15:00:00,10080.0
16:00:00,7032.0
17:00:00,3144.0
18:00:00,408.0
19:00:00,0.0
20:00:00,0.0
21:00:00,0.0
22:00:00,0.0
23:00:00,0.0
