time,amount
00:00:00,0.0
01:00:00,0.0
02:00:00,0.0
03:00:00,0.0
04:00:00,0.0
05:00:00,0.0
06:00:00,0.0
07:00:00,128.0
08:00:00,672.0
09:00:00,2360.0
10:00:00,2488.0
11:00:00,3368.0
12:00:00,4840.0
13:00:00,3160.0
14:00:00,4304.0
15:00:00,2760.0
16:00:00,352.0
17:00:00,296.0
18:00:00,0.0
19:00:00,0.0
20:00:00,0.0
21:00:00,0.0
22:00:00,0.0
23:00:00,0.0
