time,amount
00:00:00,0.0
01:00:00,0.0
02:00:00,0.0
03:00:00,0.0
04:00:00,0.0
05:00:00,0.0
06:00:00,8.0
07:00:00,816.0
08:00:00,2016.0
09:00:00,2784.0
10:00:00,2376.0
11:00:00,3400.0
12:00:00,3528.0
13:00:00,3104.0
14:00:00,1824.0
15:00:00,1320.0
16:00:00,736.0
17:00:00,152.0
18:00:00,0.0
19:00:00,0.0
20:00:00,0.0
21:00:00,0.0
22:00:00,0.0
23:00:00,0.0
