time,amount
00:00:00,0.0
01:00:00,0.0
02:00:00,0.0
03:00:00,0.0
04:00:00,0.0
05:00:00,0.0
06:00:00,40.0
07:00:00,568.0
08:00:00,2488.0
09:00:00,4432.0
10:00:00,6976.0
11:00:00,9696.0
12:00:00,11952.0
13:00:00,11000.0
14:00:00,10424.0
15:00:00,7344.0
16:00:00,6192.0
17:00:00,2560.0
18:00:00,152.0
19:00:00,0.0
20:00:00,0.0
21:00:00,0.0
22:00:00,0.0
23:00:00,0.0
