time,amount
00:00:00,0.0
01:00:00,0.0
02:00:00,0.0
03:00:00,0.0
04:00:00,0.0
05:00:00,0.0
06:00:00,32.0
07:00:00,944.0
08:00:00,2120.0
09:00:00,4008.0
10:00:00,8376.0
11:00:00,10056.0
12:00:00,10816.0
13:00:00,13528.0
14:00:00,12184.0
15:00:00,11328.0
16:00:00,6104.0
17:00:00,3152.0
18:00:00,1304.0
19:00:00,16.0
20:00:00,0.0
21:00:00,0.0
22:00:00,0.0
23:00:00,0.0
