time,amount
00:00:00,0.0
01:00:00,0.0
02:00:00,0.0
03:00:00,0.0
04:00:00,0.0
05:00:00,0.0
06:00:00,8.0
07:00:00,1304.0
08:00:00,3528.0
09:00:00,6984.0
10:00:00,11464.0
11:00:00,12848.0
12:00:00,6096.0
13:00:00,9920.0
14:00:00,13008.0
15:00:00,9936.0
16:00:00,6248.0
17:00:00,752.0
18:00:00,24.0
19:00:00,0.0
20:00:00,0.0
21:00:00,0.0
22:00:00,0.0
23:00:00,0.0
